Kingdom	Phylum	Class	Order	Family	Genus
ASV_41016	Bacteria	Proteobacteria	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus
ASV_41017	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_41018	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_41019	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_41020	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41021	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_41022	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_41023	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_41024	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	NA
ASV_41025	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_41026	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_41027	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Tissierella
ASV_41028	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter
ASV_41029	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_41030	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_41031	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41032	Bacteria	Acidobacteria	Acidobacteria_Gp22	Gp22	NA	NA
ASV_41033	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga
ASV_41034	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
ASV_41035	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	NA
ASV_41036	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas
ASV_41037	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_41038	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia
ASV_41039	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_41040	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_41041	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_41042	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_41043	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
ASV_41044	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
ASV_41045	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_41046	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41047	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
ASV_41048	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia
ASV_41049	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia
ASV_41050	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA
ASV_41051	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_41052	Bacteria	NA	NA	NA	NA	NA
ASV_41053	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_41054	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_41055	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_41056	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41057	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_41058	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_41059	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_41060	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_41061	Bacteria	Elusimicrobia	Endomicrobia	Candidatus_Endomicrobium	NA	NA
ASV_41062	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_41063	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_41064	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA
ASV_41065	Bacteria	NA	NA	NA	NA	NA
ASV_41066	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_41067	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41068	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_41069	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	NA	NA
ASV_41070	Bacteria	NA	NA	NA	NA	NA
ASV_41071	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA
ASV_41072	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_41073	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_41074	Bacteria	NA	NA	NA	NA	NA
ASV_41075	Bacteria	Acidobacteria	NA	NA	NA	NA
ASV_41076	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Variibacter
ASV_41077	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41078	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
ASV_41079	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_41080	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_41081	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia
ASV_41082	Bacteria	NA	NA	NA	NA	NA
ASV_41083	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas
ASV_41084	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella
ASV_41085	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Humibacillus
ASV_41086	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41087	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41088	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA
ASV_41089	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas
ASV_41090	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_41091	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella
ASV_41092	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41093	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_41094	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_41095	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_41096	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41097	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41098	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Variibacter
ASV_41099	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41100	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA
ASV_41101	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Parafilimonas
ASV_41102	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
ASV_41103	Bacteria	NA	NA	NA	NA	NA
ASV_41104	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_41105	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41106	Bacteria	Acidobacteria	Acidobacteria_Gp3	Bryobacter	NA	NA
ASV_41107	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA
ASV_41108	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41109	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Ohtaekwangia	NA
ASV_41110	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
ASV_41111	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_41112	Bacteria	NA	NA	NA	NA	NA
ASV_41113	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41114	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA
ASV_41115	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_41116	Bacteria	NA	NA	NA	NA	NA
ASV_41117	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_41118	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41119	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41120	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_41121	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	NA
ASV_41122	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
ASV_41123	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Arsenophonus
ASV_41124	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41125	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41126	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_41127	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_41128	Bacteria	Acidobacteria	Acidobacteria_Gp7	Gp7	NA	NA
ASV_41129	Bacteria	Armatimonadetes	NA	NA	NA	NA
ASV_41130	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA
ASV_41131	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella
ASV_41132	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_41133	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA
ASV_41134	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	NA
ASV_41135	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_41136	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA
ASV_41137	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
ASV_41138	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_41139	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA
ASV_41140	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_41141	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_41142	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_41143	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_41144	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA
ASV_41145	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
ASV_41146	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_41147	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_41148	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_41149	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Kluyvera
ASV_41150	Bacteria	Acidobacteria	Acidobacteria_Gp10	Gp10	NA	NA
ASV_41151	Bacteria	NA	NA	NA	NA	NA
ASV_41152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA
ASV_41153	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41154	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Falsibacillus
ASV_41155	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinoallomurus
ASV_41156	Bacteria	NA	NA	NA	NA	NA
ASV_41157	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA
ASV_41158	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_41159	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella
ASV_41160	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_41161	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41162	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_41163	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
ASV_41164	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas
ASV_41165	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Galbitalea
ASV_41166	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41167	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Pseudobacteriovoracaceae	Pseudobacteriovorax
ASV_41168	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia
ASV_41169	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA
ASV_41170	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_41171	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_41172	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Roseateles
ASV_41173	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_41174	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA
ASV_41175	Bacteria	NA	NA	NA	NA	NA
ASV_41176	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia
ASV_41177	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
ASV_41178	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41179	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA
ASV_41180	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA
ASV_41181	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_41182	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41183	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium
ASV_41184	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Rhizobacter
ASV_41185	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Povalibacter
ASV_41186	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41187	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
ASV_41188	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_41189	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA
ASV_41190	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_41191	Bacteria	Firmicutes	Clostridia	Natranaerobiales	Natranaerobiaceae	Dethiobacter
ASV_41192	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Hyalangium
ASV_41193	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Povalibacter
ASV_41194	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41195	Bacteria	NA	NA	NA	NA	NA
ASV_41196	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41197	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_41198	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Methyloceanibacter
ASV_41199	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas
ASV_41200	Bacteria	NA	NA	NA	NA	NA
ASV_41201	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_41202	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_41203	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_41204	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
ASV_41205	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41206	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	NA
ASV_41207	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_41208	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aquamicrobium
ASV_41209	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
ASV_41210	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41211	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
ASV_41212	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41213	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_41214	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41215	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_41216	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41217	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41218	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	NA
ASV_41219	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_41220	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	NA	NA
ASV_41221	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41222	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_41223	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41224	Bacteria	Acidobacteria	Acidobacteria_Gp5	Gp5	NA	NA
ASV_41225	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	NA
ASV_41226	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41227	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_41228	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas
ASV_41229	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_41230	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_41231	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	NA	NA
ASV_41232	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_41233	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA
ASV_41234	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_41235	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_41236	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_41237	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41238	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_41239	Bacteria	Bacteroidetes	NA	NA	NA	NA
ASV_41240	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41241	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia
ASV_41242	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41243	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
ASV_41244	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_41245	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas
ASV_41246	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_41247	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Kitasatospora
ASV_41248	Bacteria	Acidobacteria	Acidobacteria_Gp5	Gp5	NA	NA
ASV_41249	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_41250	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Leifsonia
ASV_41251	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_41252	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium
ASV_41253	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Dactylosporangium
ASV_41254	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_41255	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_41256	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas
ASV_41257	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	NA
ASV_41258	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_41259	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_41260	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	NA
ASV_41261	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_41262	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	NA	NA
ASV_41263	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylovorus
ASV_41264	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_41265	Bacteria	NA	NA	NA	NA	NA
ASV_41266	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_41267	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_41268	Bacteria	Acidobacteria	Acidobacteria_Gp5	Gp5	NA	NA
ASV_41269	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_41270	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_41271	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
ASV_41272	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	NA	NA
ASV_41273	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41274	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_41275	Bacteria	Actinobacteria	NA	NA	NA	NA
ASV_41276	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
ASV_41277	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_41278	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_41279	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_41280	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_41281	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_41282	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Leifsonia
ASV_41283	Bacteria	NA	NA	NA	NA	NA
ASV_41284	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Kineosporia
ASV_41285	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_41286	Bacteria	NA	NA	NA	NA	NA
ASV_41287	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Polyangium
ASV_41288	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_41289	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_41290	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_41291	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
